window,scenario,greedy_nominal_lfr,greedy_nominal_stockout,greedy_nominal_time,greedy_nominal_n_listed,dp_nominal_lfr,dp_nominal_stockout,dp_nominal_time,dp_nominal_n_listed,cpsat_nominal_lfr,cpsat_nominal_stockout,cpsat_nominal_time,cpsat_nominal_n_listed,greedy_robust_lfr,greedy_robust_stockout,greedy_robust_time,greedy_robust_n_listed,dp_robust_lfr,dp_robust_stockout,dp_robust_time,dp_robust_n_listed,cpsat_robust_lfr,cpsat_robust_stockout,cpsat_robust_time,cpsat_robust_n_listed
0,high_volatility,0.21342717628951707,0.8625979587410455,0.0002651214599609375,37,0.2346708403342607,0.8432967039178558,17.37792992591858,45,0.22401951758326802,0.8508260609305123,0.09430408477783203,42,0.1850357697728575,0.8620840080885279,0.0003829002380371094,34,0.20194105408288987,0.8449535400583081,17.115871906280518,40,0.19672278465830106,0.8519865339688153,0.12338113784790039,38
1,high_volatility,0.20791776513175905,0.8554936255438199,0.0002841949462890625,36,0.2259035857017603,0.835924563126979,17.35895323753357,43,0.21869019166988318,0.8462426136393063,0.11333703994750977,40,0.18849049475863527,0.8586681859869452,0.0003840923309326172,34,0.19973152187379906,0.8369176338018608,16.822174072265625,40,0.19457805828839686,0.8438066569450323,0.1577901840209961,38
2,high_volatility,0.19633447587497468,0.8587327628597587,0.0002951622009277344,37,0.21162002337256366,0.8442427041168007,17.339256048202515,42,0.20626053911687114,0.8475855274578171,0.1089620590209961,41,0.16894468464586107,0.86087008918267,0.00035119056701660156,34,0.18371822923651562,0.8418868357105975,17.04328489303589,39,0.17994023342978901,0.8475685424934604,0.17101192474365234,38
3,high_volatility,0.17199716597049203,0.8662892096222263,0.0002789497375488281,37,0.184946630590162,0.8507528670758768,17.376402854919434,44,0.17807702616623755,0.8590739456950449,0.26001787185668945,41,0.15015250508260777,0.861916950831023,0.000392913818359375,35,0.16325014319779546,0.8457640419659258,17.151787042617798,41,0.1577090138945565,0.8493747996592017,0.0916748046875,40
4,high_volatility,0.20647196772452067,0.8600560587860768,0.00030112266540527344,37,0.22175206403408296,0.8421504955326279,17.42536687850952,43,0.2103842566912631,0.8467809787520147,0.08570003509521484,42,0.17817484015217722,0.8537151507412402,0.0003311634063720703,36,0.19602857850298777,0.8379000664828914,17.16791296005249,41,0.19001361685668278,0.8410867892270468,0.1307508945465088,40
5,high_volatility,0.20921217657412877,0.8474762525097863,0.00038242340087890625,37,0.21709367532373472,0.8252673037289985,17.30067205429077,44,0.2086165996116311,0.8324166688454154,0.0772700309753418,42,0.18638293287601207,0.8454972873423537,0.000308990478515625,36,0.21164430369276424,0.8315328401573594,16.935673236846924,41,0.20192273141382147,0.834635144125772,0.10605812072753906,40
6,high_volatility,0.16613552612500682,0.857464825655973,0.0003459453582763672,38,0.17621134447020104,0.8396395507109012,17.47068977355957,44,0.16849497753423945,0.842288318983119,0.3880350589752197,43,0.15657767604440534,0.8586697304300219,0.00030517578125,36,0.16600505503023094,0.8376065383150736,17.05517601966858,42,0.16274210792220078,0.8420603976070369,0.13395094871520996,41
7,high_volatility,0.2008420941578861,0.8587869134267713,0.0002989768981933594,37,0.21418104465561236,0.8393229324182566,17.13926911354065,44,0.20565155936177323,0.8467726788338859,0.14775514602661133,42,0.177670223058429,0.860019603918073,0.0003609657287597656,35,0.19990836300403417,0.83814123997794,16.980106830596924,43,0.19152129030912382,0.846639933322736,0.07902789115905762,40
8,high_volatility,0.1666898079166487,0.8553365038794218,0.0003211498260498047,37,0.18077277577177078,0.8284689460292886,17.215825080871582,46,0.1748707284285532,0.8376886776033549,0.1598818302154541,44,0.15466479864709212,0.8596142770452312,0.00035309791564941406,35,0.16799359791683463,0.8368365274824258,16.663123846054077,42,0.16556943192329215,0.8447971432629289,0.21576213836669922,40
9,high_volatility,0.19355220322499575,0.8521057772177643,0.0003380775451660156,37,0.20561557806121272,0.8324546433240626,17.102346897125244,44,0.1975168372670317,0.8437065318079248,0.2942929267883301,41,0.17417484770930353,0.853106340459402,0.0003998279571533203,35,0.20244248502176765,0.8366158476075395,17.06922197341919,42,0.1867974137517359,0.8394531308093307,0.08580780029296875,40
