window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
4,high_volatility,cpsat_robust,0.1900136168566827,0.03776223776223776,0.06487889273356401,0.15225137909444492
4,high_volatility,dp_nominal,0.2217520640340829,0.039627039627039624,0.06920415224913495,0.18212502440704328
4,high_volatility,dp_robust,0.1960285785029877,0.04009324009324009,0.06920415224913495,0.1559353384097476
4,high_volatility,greedy_nominal,0.2064719677245206,0.03496503496503497,0.06228373702422145,0.17150693275948561
4,high_volatility,greedy_robust,0.1781748401521772,0.0331002331002331,0.05709342560553633,0.14507460705194408
4,large_scale,cpsat_nominal,0.0895694049910939,0.027505827505827505,0.04930795847750865,0.062063577485266405
4,large_scale,cpsat_robust,0.0798202197162098,0.020512820512820513,0.037197231833910036,0.05930739920338929
4,large_scale,dp_nominal,0.0960151390319904,0.029836829836829837,0.05363321799307959,0.06617830919516056
4,large_scale,dp_robust,0.0848748418775773,0.021445221445221447,0.03892733564013841,0.06342962043235585
4,large_scale,greedy_nominal,0.0871641898188013,0.02703962703962704,0.04844290657439446,0.06012456277917425
4,large_scale,greedy_robust,0.0715562148033114,0.01818181818181818,0.0328719723183391,0.053374396621493216
5,baseline,cpsat_nominal,0.2067413291981297,0.033185840707964605,0.06441717791411043,0.1735554884901651
5,baseline,cpsat_robust,0.1957012579087999,0.032079646017699116,0.062116564417177916,0.1636216118911008
5,baseline,dp_nominal,0.2181018387125157,0.03871681415929203,0.07208588957055215,0.17938502455322367
5,baseline,dp_robust,0.2050737580365921,0.032448377581120944,0.06288343558282208,0.17262538045547116
5,baseline,greedy_nominal,0.2092591147640502,0.036135693215339236,0.06748466257668712,0.17312342154871097
5,baseline,greedy_robust,0.1910878533273597,0.029867256637168143,0.05828220858895705,0.16122059669019156
5,high_volatility,cpsat_nominal,0.2086165996116311,0.028023598820058997,0.054447852760736194,0.1805930007915721
5,high_volatility,cpsat_robust,0.2019227314138214,0.02765486725663717,0.05368098159509203,0.1742678641571842
5,high_volatility,dp_nominal,0.2170936753237347,0.029498525073746312,0.057515337423312884,0.18759515024998838
5,high_volatility,dp_robust,0.2116443036927642,0.028023598820058997,0.054447852760736194,0.1836207048727052
5,high_volatility,greedy_nominal,0.2092121765741287,0.022861356932153392,0.04524539877300614,0.1863508196419753
5,high_volatility,greedy_robust,0.186382932876012,0.021755162241887907,0.04294478527607362,0.1646277706341241
5,large_scale,cpsat_nominal,0.0949415263075143,0.02396755162241888,0.04831288343558282,0.07097397468509542
5,large_scale,cpsat_robust,0.0795995981597509,0.018067846607669618,0.036042944785276074,0.06153175155208128
5,large_scale,dp_nominal,0.1005861092817945,0.026179941002949854,0.05291411042944785,0.07440616827884464
5,large_scale,dp_robust,0.0835328427685479,0.019174041297935103,0.03834355828220859,0.06435880147061279
5,large_scale,greedy_nominal,0.0851615978545667,0.021755162241887907,0.04371165644171779,0.0634064356126788
5,large_scale,greedy_robust,0.0760361685636798,0.015486725663716814,0.032208588957055216,0.06054944289996299
6,baseline,cpsat_nominal,0.1746319350443778,0.03256150506512301,0.06060606060606061,0.1420704299792548
6,baseline,cpsat_robust,0.1657144031907047,0.029667149059334298,0.05483405483405483,0.13604725413137042
6,baseline,dp_nominal,0.1810210086054651,0.03400868306801737,0.06349206349206349,0.14701232553744775
6,baseline,dp_robust,0.1712281651824888,0.030752532561505064,0.056998556998557,0.14047563262098373
6,baseline,greedy_nominal,0.1704139211553793,0.03147612156295224,0.05844155844155844,0.13893779959242705
6,baseline,greedy_robust,0.1560435401007181,0.026410998552821998,0.049783549783549784,0.1296325415478961
6,high_volatility,cpsat_nominal,0.1684949775342394,0.028581765557163533,0.05339105339105339,0.13991321197707585
6,high_volatility,cpsat_robust,0.1627421079222007,0.027858176555716353,0.05194805194805195,0.13488393136648436
6,high_volatility,dp_nominal,0.176211344470201,0.028581765557163533,0.05339105339105339,0.14762957891303746
6,high_volatility,dp_robust,0.1660050550302309,0.028219971056439943,0.05266955266955267,0.13778508397379097
6,high_volatility,greedy_nominal,0.1661355261250068,0.02532561505065123,0.046897546897546896,0.14080991107435556
6,high_volatility,greedy_robust,0.1565776760444053,0.023154848046309694,0.045454545454545456,0.13342282799809563
6,large_scale,cpsat_nominal,0.0811047240804982,0.02134587554269175,0.04040404040404041,0.05975884853780644
6,large_scale,cpsat_robust,0.0704759272565966,0.01881331403762663,0.0367965367965368,0.05166261321896997
6,large_scale,dp_nominal,0.086280666920846,0.023154848046309694,0.04401154401154401,0.0631258188745363
