window,scenario,algorithm,test_start,test_end,basket_ofr,basket_lfr,basket_qfr,n_orders,n_lines,total_qty
2,baseline,greedy_nominal,2016-03-12,2016-03-18,0.05809731299927379,0.03150157507875394,0.023285597857724997,1377,2857,4294.5
2,baseline,greedy_robust,2016-03-12,2016-03-18,0.06027596223674655,0.03255162758137907,0.023984165793456746,1377,2857,4294.5
2,high_volatility,cpsat_nominal,2016-03-12,2016-03-18,0.05228758169934641,0.02695134756737837,0.021422750029107,1377,2857,4294.5
2,high_volatility,cpsat_robust,2016-03-12,2016-03-18,0.04139433551198257,0.021001050052502624,0.017231342414716497,1377,2857,4294.5
2,high_volatility,dp_nominal,2016-03-12,2016-03-18,0.05228758169934641,0.02695134756737837,0.021422750029107,1377,2857,4294.5
2,high_volatility,dp_robust,2016-03-12,2016-03-18,0.04212055192447349,0.021351067553377668,0.01746419839329375,1377,2857,4294.5
2,high_volatility,greedy_nominal,2016-03-12,2016-03-18,0.04938271604938271,0.02520126006300315,0.01979275817906625,1377,2857,4294.5
2,high_volatility,greedy_robust,2016-03-12,2016-03-18,0.03994190268700073,0.020301015050752536,0.016765630457562,1377,2857,4294.5
2,large_scale,cpsat_nominal,2016-03-12,2016-03-18,0.04357298474945534,0.022751137556877844,0.017231342414716497,1377,2857,4294.5
2,large_scale,cpsat_robust,2016-03-12,2016-03-18,0.029048656499636893,0.014350717535876793,0.010944230993130749,1377,2857,4294.5
2,large_scale,dp_nominal,2016-03-12,2016-03-18,0.04647785039941903,0.02415120756037802,0.018162766329025498,1377,2857,4294.5
2,large_scale,dp_robust,2016-03-12,2016-03-18,0.032679738562091505,0.016100805040252013,0.012108510886016999,1377,2857,4294.5
2,large_scale,greedy_nominal,2016-03-12,2016-03-18,0.029774872912127815,0.015050752537626881,0.011409942950285249,1377,2857,4294.5
2,large_scale,greedy_robust,2016-03-12,2016-03-18,0.02251270878721859,0.0112005600280014,0.008615671207358249,1377,2857,4294.5
3,baseline,cpsat_nominal,2016-03-19,2016-03-25,0.0790729379686435,0.04673913043478261,0.036544502336429766,1467,2760,3721.49
3,baseline,cpsat_robust,2016-03-19,2016-03-25,0.06952965235173825,0.04057971014492753,0.031439020392369725,1467,2760,3721.49
3,baseline,dp_nominal,2016-03-19,2016-03-25,0.0790729379686435,0.04673913043478261,0.036813211912432926,1467,2760,3721.49
3,baseline,dp_robust,2016-03-19,2016-03-25,0.07770961145194274,0.04565217391304348,0.03573837360842028,1467,2760,3721.49
3,baseline,greedy_nominal,2016-03-19,2016-03-25,0.07702794819359236,0.04565217391304348,0.03573837360842028,1467,2760,3721.49
3,baseline,greedy_robust,2016-03-19,2016-03-25,0.0736196319018405,0.042753623188405795,0.033588697000395004,1467,2760,3721.49
3,high_volatility,cpsat_nominal,2016-03-19,2016-03-25,0.06475800954328562,0.036594202898550726,0.029558053360347603,1467,2760,3721.49
3,high_volatility,cpsat_robust,2016-03-19,2016-03-25,0.05385139740967962,0.030434782608695653,0.024452571416287563,1467,2760,3721.49
3,high_volatility,dp_nominal,2016-03-19,2016-03-25,0.06680299931833675,0.03876811594202899,0.03197643954437605,1467,2760,3721.49
3,high_volatility,dp_robust,2016-03-19,2016-03-25,0.054533060668029994,0.030797101449275364,0.025258700144297045,1467,2760,3721.49
3,high_volatility,greedy_nominal,2016-03-19,2016-03-25,0.06066802999318337,0.034057971014492754,0.027677086328325485,1467,2760,3721.49
3,high_volatility,greedy_robust,2016-03-19,2016-03-25,0.049079754601226995,0.02717391304347826,0.022034185232259123,1467,2760,3721.49
3,large_scale,cpsat_nominal,2016-03-19,2016-03-25,0.0408997955010225,0.02355072463768116,0.018272251168214883,1467,2760,3721.49
3,large_scale,cpsat_robust,2016-03-19,2016-03-25,0.026584867075664622,0.014855072463768116,0.012091930920142201,1467,2760,3721.49
3,large_scale,dp_nominal,2016-03-19,2016-03-25,0.04430811179277437,0.02572463768115942,0.020153218200237005,1467,2760,3721.49
3,large_scale,dp_robust,2016-03-19,2016-03-25,0.03135650988411725,0.01847826086956522,0.014779026680173802,1467,2760,3721.49
3,large_scale,greedy_nominal,2016-03-19,2016-03-25,0.0354464894342195,0.020652173913043477,0.01665999371219592,1467,2760,3721.49
3,large_scale,greedy_robust,2016-03-19,2016-03-25,0.021813224267211998,0.011956521739130435,0.009404835160110602,1467,2760,3721.49
4,baseline,cpsat_nominal,2016-03-26,2016-04-02,0.08996539792387544,0.05547785547785548,0.04342972696952115,1156,2145,2947.29
4,baseline,cpsat_robust,2016-03-26,2016-04-02,0.08044982698961937,0.04895104895104895,0.03834030584028039,1156,2145,2947.29
4,baseline,dp_nominal,2016-03-26,2016-04-02,0.0986159169550173,0.06060606060606061,0.047161969130964376,1156,2145,2947.29
4,baseline,dp_robust,2016-03-26,2016-04-02,0.0847750865051903,0.052214452214452214,0.04071536903392608,1156,2145,2947.29
4,baseline,greedy_nominal,2016-03-26,2016-04-02,0.09169550173010381,0.05501165501165501,0.042751137485622384,1156,2145,2947.29
4,baseline,greedy_robust,2016-03-26,2016-04-02,0.07612456747404844,0.046153846153846156,0.035965242646634706,1156,2145,2947.29
4,high_volatility,cpsat_nominal,2016-03-26,2016-04-02,0.07093425605536333,0.04055944055944056,0.03426876893688779,1156,2145,2947.29
4,high_volatility,cpsat_robust,2016-03-26,2016-04-02,0.06487889273356401,0.03776223776223776,0.029857937291545792,1156,2145,2947.29
4,high_volatility,dp_nominal,2016-03-26,2016-04-02,0.06920415224913495,0.039627039627039624,0.03291158996909025,1156,2145,2947.29
4,high_volatility,dp_robust,2016-03-26,2016-04-02,0.06920415224913495,0.04009324009324009,0.03359017945298902,1156,2145,2947.29
4,high_volatility,greedy_nominal,2016-03-26,2016-04-02,0.06228373702422145,0.03496503496503497,0.029518642549596408,1156,2145,2947.29
4,high_volatility,greedy_robust,2016-03-26,2016-04-02,0.05709342560553633,0.0331002331002331,0.026464989872051953,1156,2145,2947.29
4,large_scale,cpsat_nominal,2016-03-26,2016-04-02,0.04930795847750865,0.027505827505827505,0.021375568742811192,1156,2145,2947.29
4,large_scale,cpsat_robust,2016-03-26,2016-04-02,0.037197231833910036,0.020512820512820513,0.015946852871621047,1156,2145,2947.29
4,large_scale,dp_nominal,2016-03-26,2016-04-02,0.05363321799307959,0.029836829836829837,0.023072042452558113,1156,2145,2947.29
4,large_scale,dp_robust,2016-03-26,2016-04-02,0.03892733564013841,0.021445221445221447,0.016625442355519816,1156,2145,2947.29
4,large_scale,greedy_nominal,2016-03-26,2016-04-02,0.04844290657439446,0.02703962703962704,0.021036274000861808,1156,2145,2947.29
4,large_scale,greedy_robust,2016-03-26,2016-04-02,0.0328719723183391,0.01818181818181818,0.013911084419924745,1156,2145,2947.29
5,baseline,cpsat_nominal,2016-04-03,2016-04-09,0.06441717791411043,0.033185840707964605,0.023997308343146662,1304,2712,4042.1200000000003
5,baseline,cpsat_robust,2016-04-03,2016-04-09,0.062116564417177916,0.032079646017699116,0.02300772861765608,1304,2712,4042.1200000000003
5,baseline,dp_nominal,2016-04-03,2016-04-09,0.07208588957055215,0.03871681415929203,0.027955627245109,1304,2712,4042.1200000000003
5,baseline,dp_robust,2016-04-03,2016-04-09,0.06288343558282208,0.032448377581120944,0.02350251848040137,1304,2712,4042.1200000000003
5,baseline,greedy_nominal,2016-04-03,2016-04-09,0.06748466257668712,0.036135693215339236,0.025976467794127833,1304,2712,4042.1200000000003
5,baseline,greedy_robust,2016-04-03,2016-04-09,0.05828220858895705,0.029867256637168143,0.021523359029420205,1304,2712,4042.1200000000003
5,high_volatility,cpsat_nominal,2016-04-03,2016-04-09,0.054447852760736194,0.028023598820058997,0.02300772861765608,1304,2712,4042.1200000000003
5,high_volatility,cpsat_robust,2016-04-03,2016-04-09,0.05368098159509203,0.02765486725663717,0.022265543823538143,1304,2712,4042.1200000000003
5,high_volatility,dp_nominal,2016-04-03,2016-04-09,0.057515337423312884,0.029498525073746312,0.024492098205891957,1304,2712,4042.1200000000003
5,high_volatility,dp_robust,2016-04-03,2016-04-09,0.054447852760736194,0.028023598820058997,0.022512938754910786,1304,2712,4042.1200000000003
5,high_volatility,greedy_nominal,2016-04-03,2016-04-09,0.04524539877300614,0.022861356932153392,0.019049409715693744,1304,2712,4042.1200000000003
5,high_volatility,greedy_robust,2016-04-03,2016-04-09,0.04294478527607362,0.021755162241887907,0.017812435058830515,1304,2712,4042.1200000000003
5,large_scale,cpsat_nominal,2016-04-03,2016-04-09,0.04831288343558282,0.02396755162241888,0.017070250264712573,1304,2712,4042.1200000000003
5,large_scale,cpsat_robust,2016-04-03,2016-04-09,0.036042944785276074,0.018067846607669618,0.012864536431377593,1304,2712,4042.1200000000003
5,large_scale,dp_nominal,2016-04-03,2016-04-09,0.05291411042944785,0.026179941002949854,0.018554619852948453,1304,2712,4042.1200000000003
5,large_scale,dp_robust,2016-04-03,2016-04-09,0.03834355828220859,0.019174041297935103,0.01360672122549553,1304,2712,4042.1200000000003
5,large_scale,greedy_nominal,2016-04-03,2016-04-09,0.04371165644171779,0.021755162241887907,0.0155858806764767,1304,2712,4042.1200000000003
5,large_scale,greedy_robust,2016-04-03,2016-04-09,0.032208588957055216,0.015486725663716814,0.011380166843141717,1304,2712,4042.1200000000003
6,baseline,cpsat_nominal,2016-04-10,2016-04-16,0.06060606060606061,0.03256150506512301,0.024562709341272793,1386,2764,4030.5
6,baseline,cpsat_robust,2016-04-10,2016-04-16,0.05483405483405483,0.029667149059334298,0.02232973576479345,1386,2764,4030.5
6,baseline,dp_nominal,2016-04-10,2016-04-16,0.06349206349206349,0.03400868306801737,0.02555514204193028,1386,2764,4030.5
6,baseline,dp_robust,2016-04-10,2016-04-16,0.056998556998557,0.030752532561505064,0.023074060290286566,1386,2764,4030.5
6,baseline,greedy_nominal,2016-04-10,2016-04-16,0.05844155844155844,0.03147612156295224,0.02381838481577968,1386,2764,4030.5
6,baseline,greedy_robust,2016-04-10,2016-04-16,0.049783549783549784,0.026410998552821998,0.020096762188314105,1386,2764,4030.5
6,high_volatility,cpsat_nominal,2016-04-10,2016-04-16,0.05339105339105339,0.028581765557163533,0.023074060290286566,1386,2764,4030.5
6,high_volatility,cpsat_robust,2016-04-10,2016-04-16,0.05194805194805195,0.027858176555716353,0.022081627589629078,1386,2764,4030.5
6,high_volatility,dp_nominal,2016-04-10,2016-04-16,0.05339105339105339,0.028581765557163533,0.023074060290286566,1386,2764,4030.5
6,high_volatility,dp_robust,2016-04-10,2016-04-16,0.05266955266955267,0.028219971056439943,0.02232973576479345,1386,2764,4030.5
6,high_volatility,greedy_nominal,2016-04-10,2016-04-16,0.046897546897546896,0.02532561505065123,0.02084108671380722,1386,2764,4030.5
6,high_volatility,greedy_robust,2016-04-10,2016-04-16,0.045454545454545456,0.023154848046309694,0.018608113137327874,1386,2764,4030.5
6,large_scale,cpsat_nominal,2016-04-10,2016-04-16,0.04040404040404041,0.02134587554269175,0.0166232477360129,1386,2764,4030.5
6,large_scale,cpsat_robust,2016-04-10,2016-04-16,0.0367965367965368,0.01881331403762663,0.0148864905098623,1386,2764,4030.5
6,large_scale,dp_nominal,2016-04-10,2016-04-16,0.04401154401154401,0.023154848046309694,0.01786378861183476,1386,2764,4030.5
6,large_scale,dp_robust,2016-04-10,2016-04-16,0.03968253968253968,0.020260492040520984,0.015878923210519785,1386,2764,4030.5
6,large_scale,greedy_nominal,2016-04-10,2016-04-16,0.03463203463203463,0.01772793053545586,0.014142165984369185,1386,2764,4030.5
6,large_scale,greedy_robust,2016-04-10,2016-04-16,0.03318903318903319,0.017004341534008684,0.013645949634040441,1386,2764,4030.5
7,baseline,cpsat_nominal,2016-04-17,2016-04-23,0.07262996941896024,0.03978576893649579,0.027486783224328116,1308,2614,3892.7799999999997
7,baseline,cpsat_robust,2016-04-17,2016-04-23,0.07110091743119266,0.0386381025248661,0.02620235410169596,1308,2614,3892.7799999999997
7,baseline,dp_nominal,2016-04-17,2016-04-23,0.077217125382263,0.042081101759755164,0.029028098171486702,1308,2614,3892.7799999999997
7,baseline,dp_robust,2016-04-17,2016-04-23,0.07110091743119266,0.0386381025248661,0.02620235410169596,1308,2614,3892.7799999999997
7,baseline,greedy_nominal,2016-04-17,2016-04-23,0.06039755351681957,0.032517214996174444,0.02260595255832593,1308,2614,3892.7799999999997
7,baseline,greedy_robust,2016-04-17,2016-04-23,0.06192660550458716,0.0332823259372609,0.02260595255832593,1308,2614,3892.7799999999997
7,high_volatility,cpsat_nominal,2016-04-17,2016-04-23,0.0581039755351682,0.03098699311400153,0.023890381680958084,1308,2614,3892.7799999999997
7,high_volatility,cpsat_robust,2016-04-17,2016-04-23,0.06039755351681957,0.031752104055087986,0.024404153330010944,1308,2614,3892.7799999999997
7,high_volatility,dp_nominal,2016-04-17,2016-04-23,0.06039755351681957,0.032517214996174444,0.0256885824526431,1308,2614,3892.7799999999997
7,high_volatility,dp_robust,2016-04-17,2016-04-23,0.06345565749235474,0.03366488140780413,0.0256885824526431,1308,2614,3892.7799999999997
7,high_volatility,greedy_nominal,2016-04-17,2016-04-23,0.05581039755351682,0.029839326702371844,0.02337661003190522,1308,2614,3892.7799999999997
7,high_volatility,greedy_robust,2016-04-17,2016-04-23,0.054281345565749234,0.028309104820198928,0.021578409260220203,1308,2614,3892.7799999999997
7,large_scale,cpsat_nominal,2016-04-17,2016-04-23,0.04357798165137615,0.023335883703136953,0.01567003529611229,1308,2614,3892.7799999999997
7,large_scale,cpsat_robust,2016-04-17,2016-04-23,0.0382262996941896,0.020275439938791124,0.013614948699900842,1308,2614,3892.7799999999997
7,large_scale,dp_nominal,2016-04-17,2016-04-23,0.047400611620795105,0.026013771996939557,0.017468236067797308,1308,2614,3892.7799999999997
7,large_scale,dp_robust,2016-04-17,2016-04-23,0.04204892966360856,0.02218821729150727,0.014899377822532998,1308,2614,3892.7799999999997
7,large_scale,greedy_nominal,2016-04-17,2016-04-23,0.034403669724770644,0.018362662586074982,0.01258740540179512,1308,2614,3892.7799999999997
7,large_scale,greedy_robust,2016-04-17,2016-04-23,0.027522935779816515,0.014537107880642693,0.009761661332004378,1308,2614,3892.7799999999997
8,baseline,cpsat_nominal,2016-04-24,2016-04-30,0.07275426874536006,0.04213036565977742,0.03211853882060726,1347,2516,3642.756
8,baseline,cpsat_robust,2016-04-24,2016-04-30,0.07052709725315516,0.040937996820349765,0.03129498654315579,1347,2516,3642.756
8,baseline,dp_nominal,2016-04-24,2016-04-30,0.07646622123236822,0.04491255961844197,0.034314678227144506,1347,2516,3642.756
8,baseline,dp_robust,2016-04-24,2016-04-30,0.07126948775055679,0.0417329093799682,0.0318440213947901,1347,2516,3642.756
8,baseline,greedy_nominal,2016-04-24,2016-04-30,0.0645879732739421,0.037758346581876,0.02909884713661854,1347,2516,3642.756
8,baseline,greedy_robust,2016-04-24,2016-04-30,0.06310319227913883,0.03696343402225755,0.02827529485916707,1347,2516,3642.756
8,high_volatility,cpsat_nominal,2016-04-24,2016-04-30,0.062360801781737196,0.03696343402225755,0.02909884713661854,1347,2516,3642.756
8,high_volatility,cpsat_robust,2016-04-24,2016-04-30,0.05864884929472903,0.03298887122416534,0.026079155452629822,1347,2516,3642.756
8,high_volatility,dp_nominal,2016-04-24,2016-04-30,0.06533036377134373,0.038950715421303655,0.03102046911733863,1347,2516,3642.756
8,high_volatility,dp_robust,2016-04-24,2016-04-30,0.06384558277654045,0.037360890302066775,0.02909884713661854,1347,2516,3642.756
8,high_volatility,greedy_nominal,2016-04-24,2016-04-30,0.051224944320712694,0.02901430842607313,0.02278494634282395,1347,2516,3642.756
8,high_volatility,greedy_robust,2016-04-24,2016-04-30,0.050482553823311065,0.028616852146263912,0.022510428917006796,1347,2516,3642.756
8,large_scale,cpsat_nominal,2016-04-24,2016-04-30,0.03934669636228656,0.022257551669316374,0.017020080400663672,1347,2516,3642.756
8,large_scale,cpsat_robust,2016-04-24,2016-04-30,0.031180400890868598,0.017488076311605722,0.014000388716674958,1347,2516,3642.756
8,large_scale,dp_nominal,2016-04-24,2016-04-30,0.0400890868596882,0.022655007949125595,0.01729459782648083,1347,2516,3642.756
8,large_scale,dp_robust,2016-04-24,2016-04-30,0.032665181885671864,0.018282988871224166,0.01454942356830927,1347,2516,3642.756
8,large_scale,greedy_nominal,2016-04-24,2016-04-30,0.034892353377876766,0.019077901430842606,0.014274906142492114,1347,2516,3642.756
8,large_scale,greedy_robust,2016-04-24,2016-04-30,0.02746844840386043,0.015103338632750398,0.012078766735954866,1347,2516,3642.756
9,baseline,cpsat_nominal,2016-05-01,2016-05-07,0.08077786088257292,0.04531490015360983,0.030927120858239975,1337,2604,4041.76
9,baseline,cpsat_robust,2016-05-01,2016-05-07,0.06731488406881077,0.038018433179723504,0.025978781520921576,1337,2604,4041.76
9,baseline,dp_nominal,2016-05-01,2016-05-07,0.08302169035153328,0.04838709677419355,0.03315387356003325,1337,2604,4041.76
9,baseline,dp_robust,2016-05-01,2016-05-07,0.06955871353777113,0.03917050691244239,0.027215866355251177,1337,2604,4041.76
9,baseline,greedy_nominal,2016-05-01,2016-05-07,0.07404637247569185,0.04109062980030722,0.028205534222714854,1337,2604,4041.76
9,baseline,greedy_robust,2016-05-01,2016-05-07,0.0605833956619297,0.03341013824884793,0.02300977791853054,1337,2604,4041.76
9,high_volatility,cpsat_nominal,2016-05-01,2016-05-07,0.050860134629768135,0.027649769585253458,0.021277859150469102,1337,2604,4041.76
9,high_volatility,cpsat_robust,2016-05-01,2016-05-07,0.055347793567688854,0.030337941628264208,0.02177269308420094,1337,2604,4041.76
9,high_volatility,dp_nominal,2016-05-01,2016-05-07,0.05235602094240838,0.028417818740399385,0.02177269308420094,1337,2604,4041.76
9,high_volatility,dp_robust,2016-05-01,2016-05-07,0.05983545250560957,0.032642089093702,0.02350461185226238,1337,2604,4041.76
9,high_volatility,greedy_nominal,2016-05-01,2016-05-07,0.04712041884816754,0.02572964669738863,0.019051106448675824,1337,2604,4041.76
9,high_volatility,greedy_robust,2016-05-01,2016-05-07,0.04338070306656694,0.023809523809523808,0.017071770713748467,1337,2604,4041.76
9,large_scale,cpsat_nominal,2016-05-01,2016-05-07,0.04338070306656694,0.023809523809523808,0.016824353746882546,1337,2604,4041.76
9,large_scale,cpsat_robust,2016-05-01,2016-05-07,0.037397157816005985,0.019969278033794162,0.014350184078223348,1337,2604,4041.76
9,large_scale,dp_nominal,2016-05-01,2016-05-07,0.048616305160807775,0.026497695852534562,0.018556272514943985,1337,2604,4041.76
9,large_scale,dp_robust,2016-05-01,2016-05-07,0.041884816753926704,0.02227342549923195,0.015834685879418865,1337,2604,4041.76
9,large_scale,greedy_nominal,2016-05-01,2016-05-07,0.0381451009723261,0.020737327188940093,0.014845018011955187,1337,2604,4041.76
9,large_scale,greedy_robust,2016-05-01,2016-05-07,0.02393418100224383,0.012672811059907835,0.009649261707770872,1337,2604,4041.76
10,baseline,cpsat_nominal,2016-05-08,2016-05-14,0.06512301013024602,0.03464453265968964,0.02499686348879557,1382,2771,4200.527
10,baseline,cpsat_robust,2016-05-08,2016-05-14,0.056439942112879886,0.029231324431613137,0.021425882990396206,1382,2771,4200.527
10,baseline,dp_nominal,2016-05-08,2016-05-14,0.07163531114327062,0.038614218693612416,0.028091713254075026,1382,2771,4200.527
10,baseline,dp_robust,2016-05-08,2016-05-14,0.060057887120115776,0.031757488271382174,0.023568471289435827,1382,2771,4200.527
10,baseline,greedy_nominal,2016-05-08,2016-05-14,0.05788712011577424,0.029953085528690002,0.02190201372351612,1382,2771,4200.527
10,baseline,greedy_robust,2016-05-08,2016-05-14,0.053545586107091175,0.0277878022374594,0.020235556157596417,1382,2771,4200.527
10,high_volatility,cpsat_nominal,2016-05-08,2016-05-14,0.04775687409551375,0.025261638397690366,0.021425882990396206,1382,2771,4200.527
10,high_volatility,cpsat_robust,2016-05-08,2016-05-14,0.04486251808972504,0.02381811620353663,0.021187817623836248,1382,2771,4200.527
10,high_volatility,dp_nominal,2016-05-08,2016-05-14,0.04848046309696093,0.025622518946228797,0.02214007909007608,1382,2771,4200.527
10,high_volatility,dp_robust,2016-05-08,2016-05-14,0.04703328509406657,0.024900757849151932,0.02190201372351612,1382,2771,4200.527
10,high_volatility,greedy_nominal,2016-05-08,2016-05-14,0.04413892908827786,0.023457235654998194,0.021187817623836248,1382,2771,4200.527
10,high_volatility,greedy_robust,2016-05-08,2016-05-14,0.04124457308248915,0.02201371346084446,0.01999749079103646,1382,2771,4200.527
10,large_scale,cpsat_nominal,2016-05-08,2016-05-14,0.045586107091172216,0.02381811620353663,0.016902641025757007,1382,2771,4200.527
10,large_scale,cpsat_robust,2016-05-08,2016-05-14,0.0361794500723589,0.018404907975460124,0.01309359516079768,1382,2771,4200.527
10,large_scale,dp_nominal,2016-05-08,2016-05-14,0.04630969609261939,0.024178996752075063,0.017140706392316962,1382,2771,4200.527
10,large_scale,dp_robust,2016-05-08,2016-05-14,0.03762662807525326,0.01912666907253699,0.013331660527357639,1382,2771,4200.527
10,large_scale,greedy_nominal,2016-05-08,2016-05-14,0.03762662807525326,0.019487549621075424,0.013807791260477554,1382,2771,4200.527
10,large_scale,greedy_robust,2016-05-08,2016-05-14,0.02894356005788712,0.014796102490075786,0.010474876128638145,1382,2771,4200.527
11,baseline,cpsat_nominal,2016-05-15,2016-05-21,0.06421404682274247,0.0351925630810093,0.025533823434721114,1495,3012,4503.83
11,baseline,cpsat_robust,2016-05-15,2016-05-21,0.05953177257525084,0.03286852589641434,0.024423657198428893,1495,3012,4503.83
11,baseline,dp_nominal,2016-05-15,2016-05-21,0.06822742474916388,0.03851261620185923,0.027976189154564006,1495,3012,4503.83
11,baseline,dp_robust,2016-05-15,2016-05-21,0.06287625418060201,0.03552456839309429,0.026421956423754892,1495,3012,4503.83
11,baseline,greedy_nominal,2016-05-15,2016-05-21,0.05418060200668896,0.029880478087649404,0.02131519173681067,1495,3012,4503.83
11,baseline,greedy_robust,2016-05-15,2016-05-21,0.050836120401337795,0.028220451527224435,0.020205025500518448,1495,3012,4503.83
11,high_volatility,cpsat_nominal,2016-05-15,2016-05-21,0.05217391304347826,0.029216467463479414,0.023979590703912004,1495,3012,4503.83
11,high_volatility,cpsat_robust,2016-05-15,2016-05-21,0.04280936454849498,0.024236387782204515,0.020205025500518448,1495,3012,4503.83
11,high_volatility,dp_nominal,2016-05-15,2016-05-21,0.05284280936454849,0.02954847277556441,0.02464569044568734,1495,3012,4503.83
11,high_volatility,dp_robust,2016-05-15,2016-05-21,0.046822742474916385,0.027224435590969456,0.022203324725844447,1495,3012,4503.83
11,high_volatility,greedy_nominal,2016-05-15,2016-05-21,0.046822742474916385,0.02556440903054449,0.021759258231327558,1495,3012,4503.83
11,high_volatility,greedy_robust,2016-05-15,2016-05-21,0.03946488294314381,0.021912350597609563,0.017984693027934002,1495,3012,4503.83
11,large_scale,cpsat_nominal,2016-05-15,2016-05-21,0.04013377926421405,0.02158034528552457,0.015098260813574224,1495,3012,4503.83
11,large_scale,cpsat_robust,2016-05-15,2016-05-21,0.03076923076923077,0.015604249667994688,0.011101662362922224,1495,3012,4503.83
11,large_scale,dp_nominal,2016-05-15,2016-05-21,0.044816053511705686,0.024236387782204515,0.01687452679164178,1495,3012,4503.83
11,large_scale,dp_robust,2016-05-15,2016-05-21,0.034782608695652174,0.017928286852589643,0.012211828599214446,1495,3012,4503.83
11,large_scale,greedy_nominal,2016-05-15,2016-05-21,0.03411371237458194,0.018924302788844622,0.01332199483550667,1495,3012,4503.83
11,large_scale,greedy_robust,2016-05-15,2016-05-21,0.022073578595317726,0.011288180610889775,0.007771163654045557,1495,3012,4503.83
12,baseline,cpsat_nominal,2016-05-22,2016-05-28,0.0703125,0.039468963042698244,0.027474720908497445,1408,2787,4258.459999999999
12,baseline,cpsat_robust,2016-05-22,2016-05-28,0.060369318181818184,0.03372802296376032,0.02371749411759181,1408,2787,4258.459999999999
12,baseline,dp_nominal,2016-05-22,2016-05-28,0.078125,0.04520990312163617,0.031936427722697884,1408,2787,4258.459999999999
12,baseline,dp_robust,2016-05-22,2016-05-28,0.06321022727272728,0.03659849300322928,0.02583093418747623,1408,2787,4258.459999999999
12,baseline,greedy_nominal,2016-05-22,2016-05-28,0.06463068181818182,0.03552206673842842,0.02489162748974982,1408,2787,4258.459999999999
12,baseline,greedy_robust,2016-05-22,2016-05-28,0.05184659090909091,0.02834589163975601,0.02019509400111778,1408,2787,4258.459999999999
12,high_volatility,cpsat_nominal,2016-05-22,2016-05-28,0.049005681818181816,0.027628274129888768,0.02160405404770739,1408,2787,4258.459999999999
12,high_volatility,cpsat_robust,2016-05-22,2016-05-28,0.04190340909090909,0.022963760315751706,0.017612000582370155,1408,2787,4258.459999999999
12,high_volatility,dp_nominal,2016-05-22,2016-05-28,0.05113636363636364,0.02942231790455687,0.0227781874198654,1408,2787,4258.459999999999
12,high_volatility,dp_robust,2016-05-22,2016-05-28,0.046875,0.02583423035522067,0.02019509400111778,1408,2787,4258.459999999999
12,high_volatility,greedy_nominal,2016-05-22,2016-05-28,0.04616477272727273,0.026193039110154286,0.02019509400111778,1408,2787,4258.459999999999
12,high_volatility,greedy_robust,2016-05-22,2016-05-28,0.04261363636363636,0.023681377825618945,0.018316480605664962,1408,2787,4258.459999999999
12,large_scale,cpsat_nominal,2016-05-22,2016-05-28,0.04616477272727273,0.024040186580552566,0.01690752055907535,1408,2787,4258.459999999999
12,large_scale,cpsat_robust,2016-05-22,2016-05-28,0.03551136363636364,0.018658055256548258,0.012915467093738114,1408,2787,4258.459999999999
12,large_scale,dp_nominal,2016-05-22,2016-05-28,0.048295454545454544,0.025475421600287047,0.01784682725680176,1408,2787,4258.459999999999
12,large_scale,dp_robust,2016-05-22,2016-05-28,0.03977272727272727,0.021169716541083603,0.014559253814759329,1408,2787,4258.459999999999
12,large_scale,greedy_nominal,2016-05-22,2016-05-28,0.037642045454545456,0.019734481521349122,0.014089600465896124,1408,2787,4258.459999999999
12,large_scale,greedy_robust,2016-05-22,2016-05-28,0.024147727272727272,0.012558306422676713,0.008453760279537675,1408,2787,4258.459999999999
13,baseline,cpsat_nominal,2016-05-29,2016-06-04,0.0747588424437299,0.043243243243243246,0.032629494188956505,1244,2405,3340.536
13,baseline,cpsat_robust,2016-05-29,2016-06-04,0.06430868167202572,0.03617463617463618,0.027540490508110076,1244,2405,3340.536
13,baseline,dp_nominal,2016-05-29,2016-06-04,0.07717041800643087,0.04490644490644491,0.033826906819743895,1244,2405,3340.536
13,baseline,dp_robust,2016-05-29,2016-06-04,0.06511254019292605,0.037422037422037424,0.02843854998120062,1244,2405,3340.536
13,baseline,greedy_nominal,2016-05-29,2016-06-04,0.06189710610932476,0.03451143451143451,0.02634307787732268,1244,2405,3340.536
13,baseline,greedy_robust,2016-05-29,2016-06-04,0.05627009646302251,0.031185031185031187,0.02394825261574789,1244,2405,3340.536
13,high_volatility,cpsat_nominal,2016-05-29,2016-06-04,0.053858520900321546,0.03076923076923077,0.02484631208883844,1244,2405,3340.536
13,high_volatility,cpsat_robust,2016-05-29,2016-06-04,0.04742765273311897,0.027442827442827444,0.02245148682726365,1244,2405,3340.536
13,high_volatility,dp_nominal,2016-05-29,2016-06-04,0.053858520900321546,0.03076923076923077,0.02484631208883844,1244,2405,3340.536
13,high_volatility,dp_robust,2016-05-29,2016-06-04,0.05064308681672026,0.029106029106029108,0.023648899458051043,1244,2405,3340.536
13,high_volatility,greedy_nominal,2016-05-29,2016-06-04,0.04421221864951769,0.025363825363825365,0.020655367881082555,1244,2405,3340.536
13,high_volatility,greedy_robust,2016-05-29,2016-06-04,0.04421221864951769,0.02577962577962578,0.020954721038779406,1244,2405,3340.536
