window,scenario,algorithm,aggregated_lfr,basket_lfr,basket_ofr,proxy_gap_lfr
4,baseline,cpsat_nominal,0.2034543962969173,0.12773892773892773,0.08044982698961937,0.07571546855798958
4,baseline,cpsat_robust,0.1944849173281211,0.12027972027972028,0.07439446366782007,0.07420519704840081
4,baseline,dp_nominal,0.2174912501324648,0.13706293706293707,0.08737024221453288,0.08042831306952772
4,baseline,dp_robust,0.2014294553090456,0.1258741258741259,0.07698961937716263,0.07555532943491972
4,baseline,greedy_nominal,0.2051652604017528,0.12913752913752913,0.0847750865051903,0.07602773126422369
4,baseline,greedy_robust,0.1874607518429928,0.11142191142191142,0.07179930795847751,0.07603884042108137
4,high_volatility,cpsat_nominal,0.2103842566912631,0.11701631701631701,0.06228373702422145,0.09336793967494608
4,high_volatility,cpsat_robust,0.1900136168566827,0.10955710955710955,0.05795847750865052,0.08045650729957314
4,high_volatility,dp_nominal,0.2217520640340829,0.12074592074592075,0.05968858131487889,0.10100614328816215
4,high_volatility,dp_robust,0.1960285785029877,0.11235431235431236,0.061418685121107264,0.08367426614867533
4,high_volatility,greedy_nominal,0.2064719677245206,0.10862470862470862,0.05536332179930796,0.09784725909981197
4,high_volatility,greedy_robust,0.1781748401521772,0.09883449883449884,0.05190311418685121,0.07934034131767835
4,large_scale,cpsat_nominal,0.0895694049910939,0.07785547785547786,0.04238754325259515,0.011713927135616045
4,large_scale,cpsat_robust,0.0798202197162098,0.06573426573426573,0.03633217993079585,0.014085953981944066
4,large_scale,dp_nominal,0.0960151390319904,0.08251748251748252,0.045847750865051905,0.013497656514507878
4,large_scale,dp_robust,0.0848748418775773,0.06853146853146853,0.03806228373702422,0.01634337334610876
4,large_scale,greedy_nominal,0.0871641898188013,0.07226107226107226,0.04498269896193772,0.014903117557729037
4,large_scale,greedy_robust,0.0715562148033114,0.05547785547785548,0.0328719723183391,0.01607835932545592
5,baseline,cpsat_nominal,0.2067413291981297,0.10766961651917405,0.06134969325153374,0.09907171267895566
5,baseline,cpsat_robust,0.1957012579087999,0.10250737463126844,0.059049079754601226,0.09319388327753148
5,baseline,dp_nominal,0.2181018387125157,0.11430678466076696,0.06671779141104295,0.10379505405174874
5,baseline,dp_robust,0.2050737580365921,0.10656342182890856,0.0598159509202454,0.09851033620768355
5,baseline,greedy_nominal,0.2092591147640502,0.10582595870206489,0.06365030674846625,0.10343315606198532
5,baseline,greedy_robust,0.1910878533273597,0.09734513274336283,0.05674846625766871,0.09374272058399687
5,high_volatility,cpsat_nominal,0.2086165996116311,0.0918141592920354,0.046012269938650305,0.11680244031959569
5,high_volatility,cpsat_robust,0.2019227314138214,0.09255162241887906,0.04524539877300614,0.10937110899494233
5,high_volatility,dp_nominal,0.2170936753237347,0.096976401179941,0.049079754601226995,0.1201172741437937
5,high_volatility,dp_robust,0.2116443036927642,0.09328908554572271,0.04524539877300614,0.1183552181470415
5,high_volatility,greedy_nominal,0.2092121765741287,0.09144542772861357,0.04141104294478527,0.11776674884551512
5,high_volatility,greedy_robust,0.186382932876012,0.084070796460177,0.039110429447852764,0.10231213641583499
5,large_scale,cpsat_nominal,0.0949415263075143,0.07300884955752213,0.04371165644171779,0.021932676749992178
5,large_scale,cpsat_robust,0.0795995981597509,0.061946902654867256,0.03450920245398773,0.017652695504883645
5,large_scale,dp_nominal,0.1005861092817945,0.07669616519174041,0.04524539877300614,0.023889944090054085
5,large_scale,dp_robust,0.0835328427685479,0.06526548672566372,0.03680981595092025,0.01826735604288418
5,large_scale,greedy_nominal,0.0851615978545667,0.06710914454277286,0.04217791411042945,0.018052453311793837
5,large_scale,greedy_robust,0.0760361685636798,0.055678466076696166,0.03067484662576687,0.020357702486983632
6,baseline,cpsat_nominal,0.1746319350443778,0.09949348769898697,0.050505050505050504,0.07513844734539082
6,baseline,cpsat_robust,0.1657144031907047,0.09334298118668596,0.048340548340548344,0.07237142200401875
